UWI,FM_TOP,PERF,DEPTH,GR,PEF,SP,CALX,CALI,RHOB,DPSS,NPSS,DRHO,ILD,ILM,SFL,DT,TOP_U,BASE_U,THICK_U,DEPTH_AVE_U,KMAX,K90,KV,COREPHI,GD,BD,"RSO
","RSW
",LITHOLOGY,PLUG NUMBER,Phi*H,Kmax/K90,Kvert/K90,RQI,NormPhi,FZI,Binned FZI,Fractured
100042700505W400,MDCN,,585.9,97.95,,-30.118,233.535,222.772,2289.24,0.218642424,0.354,216.8,6.498,6.48,7.784,381.909,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,586,98.7,,-30.51,232.775,221.287,2269.8,0.230424242,0.348,224,6.58,6.514,7.911,378.806,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,586.1,99.6,,-30.798,232.595,220.807,2259.24,0.236824242,0.341,222.88,6.619,6.543,7.905,374.473,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,586.2,100.95,,-31.158,232.445,220.83,2250.54,0.24209697,0.332,218.52,6.651,6.575,7.886,370.141,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,586.3,102,,-31.582,232.315,220.857,2243.94,0.24609697,0.322,211.72,6.675,6.612,7.866,367.33,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,586.4,103.2,,-32.138,232.16,221.375,2238.92,0.249139394,0.313,202.52,6.699,6.658,7.867,364.519,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,586.5,104.1,,-32.97,231.9,221.896,2234.2,0.252,0.305,190.2,6.733,6.727,7.926,363.03,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,586.6,103.8,,-33.194,231.78,222.414,2232.2,0.253212121,0.307,189.72,6.753,6.762,7.978,361.54,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,586.7,102.6,,-33.304,231.675,222.936,2229.84,0.254642424,0.312,190.8,6.777,6.793,8.018,360.347,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,586.8,101.1,,-33.344,231.605,223.454,2227.16,0.256266667,0.319,192.24,6.804,6.828,8.045,359.153,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,586.9,99.9,,-33.354,231.575,223.728,2223.38,0.258557576,0.329,193.96,6.843,6.879,8.063,357.627,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,587,99,,-33.37,231.575,224.989,2216.9,0.262484848,0.344,197,6.909,6.96,8.08,356.1,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,587.1,98.7,,-33.426,231.595,225,2213.94,0.264278788,0.348,199.24,6.96,7.001,8.104,354.671,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,587.2,98.55,,-33.47,231.6,224.505,2211.64,0.265672727,0.349,200.88,7.016,7.039,8.142,353.242,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,587.3,98.55,,-33.486,231.59,224.505,2210.08,0.266618182,0.347,201.12,7.073,7.073,8.184,353.268,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,587.4,98.55,,-33.416,231.545,224.752,2208.28,0.267709091,0.344,197,7.14,7.107,8.231,353.294,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,587.5,98.55,,-33.16,231.425,224.257,2204.2,0.270181818,0.341,183.4,7.235,7.149,8.291,359.293,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,587.6,98.55,,-32.936,231.345,223.02,2195.24,0.275612121,0.342,173.48,7.267,7.159,8.304,365.292,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,587.7,98.85,,-32.682,231.28,221.535,2180.52,0.284533333,0.343,165.72,7.295,7.166,8.307,368.257,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,587.8,99.45,,-32.426,231.25,220.297,2160.36,0.296751515,0.344,161.4,7.317,7.168,8.301,371.222,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,587.9,100.65,,-32.166,231.355,219.059,2129.4,0.315515152,0.343,163.88,7.326,7.165,8.281,369.527,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,588,102,,-31.87,231.775,218.317,2076.6,0.347515152,0.341,178.6,7.315,7.149,8.238,367.832,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,588.1,103.2,,-31.846,232.175,217.822,2055.16,0.360509091,0.341,189.64,7.288,7.133,8.214,364.311,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,588.2,104.7,,-31.834,232.635,217.327,2037.86,0.370993939,0.344,200.32,7.262,7.121,8.19,360.789,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,588.3,104.4,,-31.81,233.105,216.832,2024.78,0.378921212,0.347,209.92,7.238,7.111,8.166,358.831,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,588.4,103.95,,-31.72,233.615,216.832,2016.18,0.384133333,0.351,218.44,7.224,7.101,8.137,356.873,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,588.5,102.75,,-31.48,234.275,218.069,2012.5,0.386363636,0.354,226.6,7.235,7.096,8.095,356.782,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,588.6,101.25,,-31.352,234.415,219.554,2018.74,0.382581818,0.352,225.96,7.272,7.107,8.077,356.691,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,588.7,100.05,,-31.266,234.465,221.287,2028.28,0.3768,0.348,223.64,7.31,7.121,8.073,356.921,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,588.8,98.7,,-31.222,234.455,222.525,2040.08,0.369648485,0.343,220.44,7.348,7.134,8.079,357.15,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,588.9,97.65,,-31.22,234.4,223.762,2055.44,0.360339394,0.339,216.76,7.387,7.151,8.103,357.428,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,589,96.75,,-31.26,234.3,224.505,2078,0.346666667,0.334,212.6,7.431,7.188,8.163,357.707,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,589.1,96.3,,-31.3,234.3,225.736,2085.2,0.34230303,0.332,212.76,7.436,7.204,8.193,358.661,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,589.2,96.155,,-31.382,234.33,226.473,2091.92,0.338230303,0.33,212.92,7.433,7.228,8.214,359.616,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,589.3,96.014,,-31.522,234.36,227.211,2100,0.333333333,0.328,212.28,7.428,7.252,8.223,362.449,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,589.4,96.173,,-31.826,234.265,227.46,2116.82,0.323139394,0.327,207.72,7.421,7.279,8.22,365.282,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,589.5,96.332,,-32.49,233.825,226.477,2155.3,0.299818182,0.326,193.8,7.41,7.322,8.208,367.496,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,589.6,96.339,,-32.842,233.005,224.752,2182.58,0.283284848,0.329,180.84,7.41,7.333,8.214,369.71,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,589.7,96.349,,-33.11,231.735,223.515,2209.62,0.26689697,0.333,167.64,7.41,7.335,8.238,367.529,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,589.8,96.803,,-33.25,230.005,221.782,2232.9,0.252787879,0.339,157.4,7.413,7.327,8.265,365.349,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,589.9,97.705,,-33.158,227.235,219.554,2245.3,0.245272727,0.345,156,7.412,7.306,8.275,360.275,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,590,99.2,,-32.67,222.275,217.822,2236.1,0.250848485,0.351,172,7.39,7.268,8.238,355.2,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,590.1,101.137,,-32.286,220.055,215.579,2205.94,0.269127273,0.349,185.28,7.363,7.252,8.178,351.443,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,590.2,103.663,,-31.938,218.24,214.071,2170.32,0.290715152,0.345,195.32,7.323,7.232,8.127,347.686,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,590.3,105.446,,-31.67,216.88,213.055,2134.04,0.31270303,0.339,202.28,7.272,7.206,8.1,350.249,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,590.4,107.079,,-31.534,215.93,212.286,2097.22,0.335018182,0.33,207.88,7.191,7.146,8.121,352.812,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,590.5,108.713,,-31.59,215.25,212.016,2055.3,0.360424242,0.318,215.4,7.044,7.005,8.223,357.875,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,590.6,106.931,,-31.742,215.21,211.99,2050.1,0.363575758,0.316,219.88,6.972,6.913,8.241,362.937,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,590.7,105.743,,-31.876,215.2,212.215,2051.62,0.362654545,0.315,223.88,6.908,6.822,8.205,365.034,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,590.8,104.851,,-31.964,215.18,212.189,2058.98,0.358193939,0.315,225.8,6.852,6.735,8.112,367.13,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,590.9,103.663,,-31.946,215.11,211.915,2076.32,0.347684848,0.316,219.72,6.79,6.64,7.944,368.467,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,591,102.327,,-31.73,214.95,211.892,2112.8,0.325575758,0.316,195.4,6.69,6.514,7.667,369.805,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,591.1,101.584,,-31.57,214.85,211.634,2144.48,0.306375758,0.317,172.68,6.631,6.471,7.6,371.203,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,591.2,101.436,,-31.452,214.75,211.386,2177.6,0.28630303,0.32,151.52,6.562,6.428,7.574,372.602,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,591.3,101.584,,-31.392,214.68,211.139,2210,0.266666667,0.324,136,6.49,6.392,7.58,373.949,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,591.4,102.624,,-31.408,214.665,210.644,2243.22,0.246533333,0.329,131.32,6.416,6.365,7.608,375.296,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,591.5,103.96,,-31.52,214.725,210.149,2282.5,0.222727273,0.336,143.8,6.336,6.342,7.653,376.644,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,591.6,104.554,,-31.504,214.705,209.653,2288.02,0.219381818,0.336,151.64,6.346,6.356,7.664,377.992,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,591.7,104.703,,-31.404,214.565,209.158,2288.08,0.219345455,0.336,154.56,6.383,6.388,7.676,379.632,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,591.8,104.406,,-31.232,214.255,208.911,2283.6,0.222060606,0.336,152.8,6.44,6.433,7.695,381.271,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,591.9,103.366,,-30.978,213.605,209.653,2270.64,0.229915152,0.339,146.32,6.532,6.509,7.74,383.896,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,592,102.03,,-30.61,212.325,211.386,2240.4,0.248242424,0.347,134.8,6.702,6.659,7.831,386.522,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,592.1,100.842,,-30.578,211.845,213.614,2215.2,0.263515152,0.35,135.12,6.777,6.748,7.907,389.578,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,592.2,99.653,,-30.63,211.695,215.347,2184.6,0.282060606,0.349,139.76,6.849,6.835,8.001,392.634,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,592.3,99.208,,-30.754,211.955,218.317,2150,0.303030303,0.344,147.92,6.917,6.916,8.11,395.331,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,592.4,98.911,,-31.016,213.12,221.782,2105.08,0.330254545,0.331,162.12,6.993,6.998,8.251,398.027,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,592.5,98.465,,-31.56,216.1,225,2035.8,0.372242424,0.307,188.2,7.096,7.096,8.453,399.59,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,592.6,98.02,,-31.92,218.16,228.5,2010.44,0.387612121,0.299,197.64,7.138,7.117,8.478,401.154,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,592.7,97.277,,-32.31,220.28,231.5,1991.14,0.399309091,0.297,202.04,7.173,7.13,8.443,400.892,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,592.8,96.386,,-32.71,222.32,233.5,1977.5,0.407575758,0.3,201.64,7.202,7.141,8.362,400.63,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,592.9,95.644,,-33.15,224.425,233,1968.5,0.413030303,0.312,196.2,7.234,7.15,8.231,400.299,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,593,94.752,,-33.71,227.025,232,1962.5,0.416666667,0.341,185,7.282,7.155,8.021,399.967,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,593.1,94.01,,-33.798,227.625,230.5,1963.62,0.415987879,0.354,183.88,7.303,7.15,7.98,398.452,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,593.2,93.416,,-33.79,227.97,229.25,1967.26,0.413781818,0.363,184.56,7.317,7.141,7.965,396.937,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,593.3,92.822,,-33.71,228.1,227.5,1974.34,0.409490909,0.367,184.88,7.322,7.128,7.968,394.172,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,593.4,93.564,,-33.56,228.03,225.5,1991.58,0.399042424,0.363,179.64,7.311,7.111,7.98,391.407,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,593.5,95.198,,-33.32,227.75,223.762,2031.5,0.374848485,0.349,160.6,7.268,7.09,7.991,387.064,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,593.6,97.277,,-33.264,227.57,221.782,2059.18,0.358072727,0.344,142.2,7.231,7.079,8.003,382.72,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,593.7,100.396,,-33.232,227.405,220.545,2086.32,0.341624242,0.343,123.92,7.19,7.065,8.024,378.056,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,593.8,102.772,,-33.212,227.285,222.03,2109.72,0.327442424,0.346,109.52,7.15,7.047,8.057,373.392,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,593.9,104.554,,-33.168,227.255,223.762,2125.04,0.318157576,0.354,104.44,7.106,7.014,8.107,372.326,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,594,105.297,,-33.04,227.375,225.75,2126.8,0.317090909,0.369,115.8,7.038,6.947,8.185,371.26,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,594.1,105.594,,-32.88,227.695,227.748,2114.24,0.32470303,0.371,131.48,7.012,6.912,8.191,374.1,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,594.2,105.297,,-32.66,228.18,229.992,2096.7,0.335333333,0.369,149.44,6.982,6.876,8.17,376.94,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,594.3,104.851,,-32.388,228.85,231.733,2074.86,0.348569697,0.364,168,6.951,6.846,8.134,380.383,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,594.4,104.256,,-32.002,229.955,233.968,2048.68,0.364436364,0.358,187,6.921,6.819,8.079,383.825,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,594.5,103.062,,-31.37,231.975,235.452,2017.4,0.383393939,0.353,207.8,6.89,6.789,7.984,387.486,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,594.6,102.016,,-31.13,232.975,235.94,2010.68,0.387466667,0.355,209.08,6.905,6.799,7.943,391.147,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,594.7,100.968,,-30.95,233.78,235.928,2007.56,0.389357576,0.359,209.28,6.936,6.821,7.907,394.58,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,594.8,100.067,,-30.814,234.34,235.421,2007.88,0.389163636,0.361,209.76,6.977,6.859,7.875,398.013,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,594.9,99.613,,-30.68,234.46,234.42,2014.5,0.385151515,0.362,211.12,7.035,6.936,7.859,400.653,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,595,99.458,,-30.48,233.8,232.181,2033.3,0.373757576,0.36,213.2,7.129,7.096,7.882,403.293,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,595.1,99.752,,-30.408,232.76,230.198,2047.78,0.364981818,0.361,210.64,7.177,7.186,7.975,403.089,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,595.2,100.05,,-30.396,231.495,229.208,2062.44,0.35609697,0.363,206.88,7.228,7.277,8.111,402.886,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,595.3,100.05,,-30.448,230.115,227.97,2075.84,0.347975758,0.365,202.96,7.287,7.357,8.277,396.271,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,595.4,99.6,,-30.61,228.485,226.733,2088.84,0.34009697,0.368,199.32,7.377,7.438,8.482,389.656,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,595.5,98.85,,-30.97,226.225,225.495,2104.6,0.330545455,0.367,195.8,7.541,7.548,8.754,378.307,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,595.6,98.4,,-31.122,225.585,224.257,2113.56,0.325115152,0.361,194.84,7.636,7.598,8.793,366.957,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,595.7,98.55,,-31.232,225.185,223.515,2125.88,0.317648485,0.355,193.16,7.733,7.657,8.784,365.044,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,595.8,98.85,,-31.316,224.955,223.515,2141.64,0.30809697,0.349,191.08,7.836,7.725,8.745,363.131,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,595.9,99,,-31.45,224.82,224.257,2164.8,0.294060606,0.345,190.32,7.972,7.832,8.698,362.494,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,596,98.85,,-31.77,224.7,225,2203.2,0.270787879,0.342,194,8.185,8.036,8.666,361.857,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,596.1,98.4,,-32.09,224.66,226.98,2216.48,0.262739394,0.341,200.88,8.282,8.155,8.73,361.522,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,596.2,97.8,,-32.464,224.605,229.455,2225.14,0.257490909,0.341,208.12,8.362,8.272,8.834,361.187,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,596.3,97.65,,-32.852,224.555,232.178,2229.42,0.25489697,0.339,214.12,8.424,8.379,8.972,358.511,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,596.4,97.65,,-33.258,224.515,234.653,2228.38,0.255527273,0.334,218.28,8.477,8.486,9.17,355.834,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,596.5,97.5,,-33.73,224.475,235.891,2219.9,0.260666667,0.324,221,8.539,8.618,9.485,353.898,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,596.6,96.9,,-33.77,224.475,236.634,2212.22,0.265321212,0.319,222.92,8.558,8.644,9.562,351.962,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,596.7,96.15,,-33.756,224.49,237.129,2203.58,0.270557576,0.315,227.72,8.573,8.655,9.592,350.173,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,596.8,95.1,,-33.704,224.5,237.129,2194.1,0.27630303,0.314,235.24,8.573,8.645,9.578,348.383,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,596.9,94.35,,-33.618,224.475,236.634,2180.96,0.284266667,0.316,246.68,8.53,8.589,9.511,349.292,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,597,93.9,,-33.49,224.375,235.891,2158.4,0.297939394,0.324,264.6,8.399,8.438,9.372,350.201,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,597.1,93.6,,-33.41,224.235,235.149,2146.24,0.305309091,0.328,267.96,8.282,8.315,9.283,352.815,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,597.2,93.6,,-33.288,224.035,234.653,2133.42,0.313078788,0.33,268.08,8.167,8.175,9.189,355.429,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,597.3,93.9,,-33.112,223.775,233.911,2119.5,0.321515152,0.329,265.6,8.054,8.026,9.075,356.839,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,597.4,94.5,,-32.772,223.39,233.416,2099.1,0.333878788,0.326,260.44,7.929,7.847,8.889,358.249,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,597.5,95.25,,-32.06,222.75,233.416,2061.9,0.356424242,0.324,251.8,7.767,7.59,8.547,358.43,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,597.6,96.15,,-31.62,222.53,233.663,2041.66,0.368690909,0.327,248.28,7.704,7.518,8.367,358.611,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,597.7,96.9,,-31.216,222.37,234.653,2024,0.379393939,0.332,245.36,7.654,7.479,8.208,358.671,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,597.8,97.65,,-30.876,222.27,235.396,2011.04,0.387248485,0.338,242.4,7.612,7.471,8.094,358.73,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,597.9,97.8,,-30.642,222.235,236.139,2009.64,0.38809697,0.343,235.68,7.572,7.501,8.057,358.896,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,598,97.5,,-30.57,222.275,236.634,2031.4,0.374909091,0.346,218.4,7.527,7.59,8.14,359.062,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,598.1,96.75,,-30.714,222.335,236.386,2063.64,0.355369697,0.341,201.92,7.511,7.635,8.286,357.485,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,598.2,95.856,,-30.864,222.44,235.891,2101.16,0.332630303,0.336,183.76,7.506,7.68,8.443,355.908,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,598.3,95.265,,-30.988,222.58,234.653,2140.76,0.308630303,0.331,166.96,7.512,7.717,8.593,353.018,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,598.4,95.275,,-31.05,222.735,232.921,2183.58,0.282678788,0.33,155.64,7.543,7.741,8.734,350.127,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,598.5,96.331,,-31.01,222.875,231.683,2235.1,0.251454545,0.333,155,7.632,7.752,8.876,348.768,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,598.6,98.43,,-30.938,222.655,230.446,2234.86,0.2516,0.338,166.36,7.688,7.729,8.896,347.409,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,598.7,100.525,,-30.872,222.33,230.198,2220.82,0.260109091,0.342,176.64,7.745,7.698,8.896,347.404,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,598.8,102.318,,-30.824,221.96,229.95,2196.02,0.275139394,0.345,183.52,7.794,7.659,8.873,347.399,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,598.9,103.065,,-30.802,221.685,230.446,2157.24,0.298642424,0.344,185.72,7.83,7.611,8.791,353.029,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,599,102.918,,-30.81,221.725,230.693,2095,0.336363636,0.337,183,7.853,7.555,8.579,358.659,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,599.1,102.028,,-30.882,222.385,231.188,2077.08,0.347224242,0.332,181.72,7.847,7.549,8.454,362.309,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,599.2,100.842,,-31.032,223.3,231.436,2067.32,0.353139394,0.329,179.96,7.841,7.556,8.358,365.958,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,599.3,99.653,,-31.268,224.38,231.683,2064.4,0.354909091,0.328,177.4,7.833,7.57,8.302,364.962,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,599.4,98.465,,-31.704,225.83,231.188,2068,0.352727273,0.33,175,7.813,7.584,8.321,363.965,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,599.5,97.871,,-32.56,228.15,230.446,2078.8,0.346181818,0.338,175,7.767,7.59,8.469,360.676,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,599.6,97.574,,-32.952,229.27,229.703,2082.96,0.343660606,0.34,182.68,7.749,7.579,8.576,357.387,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,599.7,98.168,,-33.242,230.33,229.455,2087.36,0.340993939,0.338,192.76,7.737,7.567,8.646,355.708,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,599.8,99.356,,-33.406,231.24,230.446,2093.6,0.337212121,0.334,203.24,7.731,7.559,8.671,354.03,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,599.9,100.396,,-33.39,231.84,230.941,2108.18,0.328375758,0.328,212.52,7.735,7.558,8.628,356.988,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,600,101.436,,-33.11,231.9,231.436,2142.5,0.307575758,0.316,219.4,7.752,7.569,8.477,359.946,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,600.1,101.733,,-32.918,231.08,231.946,2166.66,0.292933333,0.314,216.04,7.747,7.58,8.415,361.715,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,600.2,101.733,,-32.774,229.99,232.216,2190.4,0.278545455,0.314,210.88,7.728,7.583,8.39,363.484,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,600.3,101.733,,-32.682,228.8,231.004,2211.2,0.265939394,0.317,204.8,7.697,7.577,8.402,364.024,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,600.4,102.178,,-32.622,227.51,228.555,2226.54,0.256642424,0.322,197.68,7.643,7.549,8.458,364.564,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,600.5,103.069,,-32.55,225.95,226.598,2233.9,0.252181818,0.331,188.4,7.548,7.472,8.571,366.583,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,600.6,104.406,,-32.446,225.71,225.386,2224.86,0.257660606,0.335,187.28,7.498,7.417,8.596,368.601,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,600.7,106.634,,-32.276,225.65,225.409,2213.3,0.264666667,0.338,189.64,7.444,7.359,8.588,373.761,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,MDCN,,600.8,108.861,,-32.052,225.71,225.683,2201.02,0.272109091,0.34,195.96,7.393,7.302,8.554,378.92,,,,,,,,,,,,,,,,,,,,,,
